Time,Latitude,Longitude
0.6535171381987969,0.0004895484139976501,0.0352900336666357
0.7743335293818493,0.18918754741382757,0.134806515686358
0.6858642024429371,0.22324817874233607,0.18316620897621105
0.7183759937952741,0.24543649711806195,0.23182546213216904
0.7026161456525442,0.2787943105047135,0.17142339138106436
0.7596158336740361,0.4802036961478117,0.4643568488825777
0.8246733181205963,0.33079690151104213,0.32961582469892053
0.7858641105802989,0.474238689334009,0.4990946398627252
0.8923610102260232,0.6449098858140909,0.6078378313932871
